queue,blocking,reason,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,source,source_sha256,snapshot_date
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,FRA1,FC Le Mans,1164,Adil Bourabaa,1166137,2005-03-09,71780,0,1179848,1179682,DOB_NAME,https://www.transfermarkt.de/fc-le-mans/kader/verein/1164/saison_id/2026/plus/1,3a1590b4702d0adc2e4906566f51e78d043b0e625e92b825b4e3d1a572fd483c,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,FRA1,FC Le Mans,1164,Enzo Vagner,1027788,2006-07-28,222801,0,3538985,1179682,DOB_NAME,https://www.transfermarkt.de/fc-le-mans/kader/verein/1164/saison_id/2026/plus/1,3a1590b4702d0adc2e4906566f51e78d043b0e625e92b825b4e3d1a572fd483c,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,FRA1,RC Lens,826,Junior Kadile,585958,2002-12-16,136179,257083,2228262,1179664,DOB_NAME,https://www.transfermarkt.de/rc-lens/kader/verein/826/saison_id/2026/plus/1,7fb4fc29a59ca1fd1875a851a1378fb40304c090e369d517a86f6d13f80ab3c8,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,FRA1,ESTAC Troyes,1095,Kandet Diawara,575319,2000-02-10,276321,264079,1376373,1179683,DOB_NAME,https://www.transfermarkt.de/estac-troyes/kader/verein/1095/saison_id/2026/plus/1,3de2a4a4e2246fa33a1e94b81459db264308feb0d186d61173bb4ee72e627faa,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,FRA1,RC Lens,826,Mathieu Gorgelin,60543,1990-08-05,1000013719,199721,0,1179664,DOB_NAME,https://www.transfermarkt.de/rc-lens/kader/verein/826/saison_id/2026/plus/1,7fb4fc29a59ca1fd1875a851a1378fb40304c090e369d517a86f6d13f80ab3c8,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,FRA1,Olympique Lyon,1041,Noah Nartey,802515,2005-10-05,286284,71170,851977,1179661,DOB_NAME,https://www.transfermarkt.de/olympique-lyon/kader/verein/1041/saison_id/2026/plus/1,d1e8c52088c164c738d95700ab10125d62a6b25b7393bf2f71320770c00926fe,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,FRA1,Racing Straßburg,667,Yaya Diémé,1133733,2007-10-16,22792,0,8917251,1179667,DOB_NAME,https://www.transfermarkt.de/racing-strassburg/kader/verein/667/saison_id/2026/plus/1,fccce58645fe78054a145422d6552e5063a2af42aa0162b26c1d373f842bfa0c,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER1,RasenBallsport Leipzig,23826,Brajan Gruda,700106,2004-05-31,23579,272612,917529,1376555,DOB_NAME,https://www.transfermarkt.de/rb-leipzig/kader/verein/23826/saison_id/2026/plus/1,97283d90f2a9e564bd064da4fa47fa71d7ad3661db6e1e1a6f768776682c54ff,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER1,SV Elversberg,64,David Mokwa,974894,2004-05-03,280196,76133,1376433,1376432,DOB_NAME,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER1,FC Schalke 04,33,Dejan Ljubicic,287188,1997-10-08,263376,240916,655362,1376266,DOB_NAME,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER1,SC Paderborn 07,127,Deniz Zeitler,1108022,2006-12-13,280198,279116,1376433,1376421,DOB_NAME,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER1,FC Schalke 04,33,Edin Dzeko,28396,1986-03-17,282478,180930,1769492,1376266,DOB_NAME,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER1,SV Werder Bremen,86,Eren Dinkçi,645774,2001-12-13,277861,258316,1376270,1376271,DOB_NAME,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER1,SV Elversberg,64,Noel Futkeu,675535,2002-12-06,275406,276660,1376288,1376432,DOB_NAME,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER1,1. FSV Mainz 05,39,Rael Nakuzola,1112952,2007-04-28,271938,0,1376282,1376259,DOB_NAME,https://www.transfermarkt.de/1-fsv-mainz-05/kader/verein/39/saison_id/2026/plus/1,a0ac0e0c9eb47a3776e4e43c8257aa032114b35240aadb843dc1c757a5313de7,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER1,SV Elversberg,64,Raif Adam,910538,2005-09-07,275696,0,1376267,1376432,DOB_NAME,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER1,FC Augsburg,167,Yannik Keitel,342039,2000-02-15,277656,256118,1376272,1376431,DOB_NAME,https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER2,1. FC Heidenheim 1846,2036,Christian Conteh,530298,1999-08-27,275171,248765,1376426,1376302,DOB_NAME,https://www.transfermarkt.de/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2026/plus/1,36e24e4c10d034372cc86f2815daf3eafd1f3551697053d3716bf14e8bbbab12,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER2,VfL Wolfsburg,82,Cleiton,943237,2003-04-25,221509,0,3538947,1376274,DOB_NAME,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER2,VfL Wolfsburg,82,Jonas Adjetey,734676,2003-12-13,295337,276634,3080195,1376274,DOB_NAME,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER2,SG Dynamo Dresden,129,Kennedy Okpala,1104418,2004-12-17,272084,274999,1376301,1376278,DOB_NAME,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER2,VfL Wolfsburg,82,Kento Shiogai,1144627,2005-03-26,293908,74879,2228235,1376274,DOB_NAME,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER2,FC St. Pauli,35,Mathias Rasmussen,268327,1997-11-25,234988,225266,458780,1376425,DOB_NAME,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER2,VfL Bochum 1848,80,Oliver Olsen,400542,2000-08-13,285382,244471,851970,1376273,DOB_NAME,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER2,SG Dynamo Dresden,129,Patrice Covic,1114155,2007-06-25,280808,76111,1376271,1376278,DOB_NAME,https://www.transfermarkt.de/sg-dynamo-dresden/kader/verein/129/saison_id/2026/plus/1,e7de409708fb7109444d4f9163d9959ec24a63b876d33dbfb1a3f2afff6bb65f,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,TSV Havelse 1912,476,Alexander Guiddir,1292676,2006-12-12,101936,0,1376888,1376539,DOB_NAME,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,Fortuna Düsseldorf 1895,38,Andreas Müller,438315,2000-07-20,276193,257283,1376283,1376429,DOB_NAME,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,TSV Havelse 1912,476,Eric Voufack,452563,2001-09-25,16802,251323,856113,1376539,DOB_NAME,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,FC Viktoria Köln 1904,1622,Jakob Sachse,1032922,2006-04-20,275098,0,1376266,1376446,DOB_NAME,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,VfB Stuttgart,102,Jonathan Akaegbobi,905404,2006-04-25,275318,74561,1376273,1376272,DOB_NAME,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,Fortuna Düsseldorf 1895,38,Jordi Paulina,1045762,2004-09-23,277417,0,1376262,1376429,DOB_NAME,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,TSV Alemannia Aachen,8,Kacper Koscierski,1058515,2007-06-23,275305,78776,1376273,1376276,DOB_NAME,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,Fortuna Düsseldorf 1895,38,Kilian Sauck,1043565,2007-03-27,279863,0,1376263,1376429,DOB_NAME,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,SV Waldhof Mannheim 07,85,Lovis Bierschenk,894687,2005-05-22,280344,0,1376259,1376301,DOB_NAME,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,Fortuna Düsseldorf 1895,38,Lukas Bornschein,910590,2005-06-03,275665,0,1376267,1376429,DOB_NAME,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,SC Fortuna Köln,92,Neo Telle,917792,2005-04-24,277531,76536,1376275,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,TSG 1899 Hoffenheim,983,Oskar Hencke,1291755,2007-10-02,266703,0,1376438,1376433,DOB_NAME,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,FC Hansa Rostock,30,Ouassim Karada,906968,2005-10-21,267421,0,1376434,1376265,DOB_NAME,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,TSV Alemannia Aachen,8,Petros Bagkalianis,609648,2001-02-06,105233,270009,1454082,1376276,DOB_NAME,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,SC Verl,93,Raphael Araoye,1025912,2004-11-21,24144,277746,917555,1376406,DOB_NAME,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,SC Fortuna Köln,92,Romeo Aigbekaen,795387,2004-06-22,277288,76058,1376425,1376444,DOB_NAME,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,FC Viktoria Köln 1904,1622,Taylan Duman,314214,1997-07-30,1000013989,0,0,1376446,DOB_NAME,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,GER3,SV Waldhof Mannheim 07,85,Vincent Thill,316760,2000-02-04,203211,234317,331829,1376301,DOB_NAME,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,SC Preußen Münster,91,Wesley Adeh,1074523,2007-01-08,280811,75461,1376271,1376419,DOB_NAME,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,GER3,FC Würzburger Kickers,1557,Xaver Kiefersauer,897059,2005-10-01,269708,0,1376291,1376540,DOB_NAME,https://www.transfermarkt.de/wurzburger-kickers/kader/verein/1557/saison_id/2026/plus/1,9dbdd312708d7d42a15f61c7f3845b1923e56748dcb9145650ba0c4e99195940,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,ITA1,Como 1907,1047,Adrian Lahdo,1231993,2007-12-26,187814,75126,3014661,1769516,DOB_NAME,https://www.transfermarkt.de/como-1907/kader/verein/1047/saison_id/2026/plus/1,1f259087599c65750b2257df008378cf4b410dc38125151fd739b58162c63ff3,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,ITA1,Cagliari Calcio,1390,Alessandro Romano,911224,2006-06-17,278498,0,1769476,1769480,DOB_NAME,https://www.transfermarkt.de/cagliari-calcio/kader/verein/1390/saison_id/2026/plus/1,4d01f720bf6b2fb484bfc759a9f95eef9ef2c8d8f167551e1c287b989aa09415,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,ITA1,Frosinone Calcio,8970,Daniel Bîrligea,468192,2000-04-19,274071,266728,2555909,1769528,DOB_NAME,https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1,a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,ITA1,Udinese Calcio,410,Juan Arizala,1118347,2005-10-10,231683,275647,3670021,1769488,VERIFIED_PRIOR_TM_BRIDGE,https://www.transfermarkt.de/udinese-calcio/kader/verein/410/saison_id/2026/plus/1,7fdfe70ee199497c7c8bba7f008dea4b0f8e1ab4fec8c51d19f4eb9f681c5506,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,ITA1,US Sassuolo,6574,Kieron Bowie,647280,2002-09-21,288596,257104,2752519,1769542,DOB_NAME,https://www.transfermarkt.de/us-sassuolo/kader/verein/6574/saison_id/2026/plus/1,686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,ITA1,Venezia FC,607,Lamine Fanne,1126888,2004-01-30,266864,275067,917539,1769500,DOB_NAME,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,ITA1,Venezia FC,607,Lion Lauberbach,307800,1998-02-15,235705,239418,458787,1769500,DOB_NAME,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,ITA1,Genua CFC,252,Robinho Junior,1355385,2007-12-17,222665,0,3538955,1769510,DOB_NAME,https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,ITA1,US Lecce,1005,Sadik Fofana,644613,2003-05-16,273729,263949,262147,1769483,DOB_NAME,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,ITA1,Frosinone Calcio,8970,Seydou Fini,866250,2006-06-02,285854,278350,1769510,1769528,DOB_NAME,https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1,a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,ITA1,Venezia FC,607,Simone Panada,487836,2002-06-02,282300,270126,1769477,1769500,DOB_NAME,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,ITA1,Parma Calcio 1913,130,Thomás De Martis,1231230,2008-06-26,213189,0,3407882,1769475,DOB_NAME,https://www.transfermarkt.de/parma-calcio-1913/kader/verein/130/saison_id/2026/plus/1,9f4513b041b1eea32272df127e8d7647766a65bc4faf13d5feb5409749e2d01f,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,ITA1,Genua CFC,252,Tommaso Baldanzi,641537,2003-03-23,278488,269312,1769476,1769510,DOB_NAME,https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,ITA1,AC Monza,2919,Yvan Maye,1041129,2006-03-21,278124,0,1769481,1769533,DOB_NAME,https://www.transfermarkt.de/ac-monza/kader/verein/2919/saison_id/2026/plus/1,8f193279202724cc57a68a08441deb0fe889b73d8d97804595e81268516bfe10,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,NED1,SC Telstar,1434,Ar'jany Martha,572519,2003-09-04,267780,264221,917551,2228252,DOB_NAME,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,NED1,Willem II Tilburg,403,Chido Obi,1042886,2007-11-29,261742,77354,917519,2228239,DOB_NAME,https://www.transfermarkt.de/willem-ii-tilburg/kader/verein/403/saison_id/2026/plus/1,032766443b9dd7e08c2a2a00943278f8412892d9f759e398b82d7ef4e594d0db,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,NED1,SC Cambuur Leeuwarden,133,Ethan Apkakou,1178714,2006-10-15,288758,0,1179665,2228253,DOB_NAME,https://www.transfermarkt.de/sc-cambuur-leeuwarden/kader/verein/133/saison_id/2026/plus/1,d35d182879e0c29fde9680e0bd938bd8a58eee080d1c036222e78600c9bbc8b6,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,NED1,Go Ahead Eagles Deventer,1435,Eus Waayers,921306,2006-04-08,291543,80351,2228236,2228248,DOB_NAME,https://www.transfermarkt.de/go-ahead-eagles-deventer/kader/verein/1435/saison_id/2026/plus/1,9dde8a1e8b910be129c1938f1ab5cb614c94aaafe9ae1f3969e144108e3149a1,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,NED1,SC Cambuur Leeuwarden,133,Fabian Kvam,1242714,2005-10-18,143859,0,2359341,2228253,DOB_NAME,https://www.transfermarkt.de/sc-cambuur-leeuwarden/kader/verein/133/saison_id/2026/plus/1,d35d182879e0c29fde9680e0bd938bd8a58eee080d1c036222e78600c9bbc8b6,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,NED1,FC Utrecht,200,Ferdinand Pohl,1041648,2007-02-02,277082,0,1376261,2228241,DOB_NAME,https://www.transfermarkt.de/fc-utrecht/kader/verein/200/saison_id/2026/plus/1,30172180fe0b90bafc4f2d8225a407eb91445c75b04c67bdb0bfe6d096d2e552,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,NED1,SC Telstar,1434,Gerald Alders,891854,2005-05-07,295685,76843,2228227,2228252,DOB_NAME,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,NED1,ADO Den Haag,1268,Jalen Hawkins,433091,2001-01-24,136516,256877,2228245,2228225,DOB_NAME,https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1,474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,NED1,SC Telstar,1434,Jelani Seedorf,943592,2004-12-12,290876,81988,2228256,2228252,DOB_NAME,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,NED1,SC Heerenveen,306,Luca Oyen,551085,2003-03-14,235158,256307,458768,2228234,DOB_NAME,https://www.transfermarkt.de/sc-heerenveen/kader/verein/306/saison_id/2026/plus/1,c5575ac3b7544ec0b6c6c259e7a480f6feb44060499802d16479d9d38d1f4bf6,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,NED1,ADO Den Haag,1268,Pascal Mulder,460619,1999-01-19,136521,0,2228245,2228225,DOB_NAME,https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1,474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,NED1,Fortuna Sittard,385,Rodrigo Guth,492313,2000-11-10,212258,263556,3407896,2228247,DOB_NAME,https://www.transfermarkt.de/fortuna-sittard/kader/verein/385/saison_id/2026/plus/1,3459b44bdebecde47d2a1440be82d9c09e8f120a342ec34fc969ad1288f64fcd,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,NED1,Ajax Amsterdam,610,Tolu Arokodare,683571,2000-11-23,23757,258911,917547,2228227,VERIFIED_PRIOR_TM_BRIDGE,https://www.transfermarkt.de/ajax-amsterdam/kader/verein/610/saison_id/2026/plus/1,f5e17e90fd0fa7a2962da880b80d3f5be8fc736c45ff9203a638be8e951725f8,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,Moreirense FC,979,Afonso Vieira,958931,2007-01-12,286679,0,2490397,2490377,DOB_NAME,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,CS Marítimo,1301,Alfonso Pastor,537367,2000-10-04,286992,259530,2490381,2490376,DOB_NAME,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,2026-09-12
